央视频道,#genre#
CCTV1,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV1&line=18&fallback=http%3A%2F%2F47.97.252.137%3A8912%2Ftvlive%2Fcctv1hd.m3u8%3Fnode%3D12&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
CCTV1,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV1&line=19&fallback=http%3A%2F%2F38.75.136.137%3A98%2Fgslb%2Fdsdqpub%2Fcctv1hd.m3u8%3Fauth%3Dtvzb260306&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
CCTV2,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV2&line=1&fallback=http%3A%2F%2F47.97.252.137%3A8912%2Fdaili%2Fcctv2hd.m3u8%3Fline%3D0&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
CCTV2,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV2&line=2&fallback=http%3A%2F%2F47.97.252.137%3A8912%2Fapptv%2Fcctv2.m3u8&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
CCTV2,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV2&line=3&fallback=http%3A%2F%2F47.97.252.137%3A8912%2Fcdnlive%2Fcctv2.m3u8&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
CCTV2,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV2&line=4&fallback=http%3A%2F%2F101.35.240.114%3A88%2Flive.php%3Fid%3DCCTV2&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
CCTV2,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV2&line=5&fallback=http%3A%2F%2F47.97.252.137%3A8912%2Fdaili%2Fcctv2hd.m3u8%3Fline%3D1&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
CCTV2,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV2&line=6&fallback=http%3A%2F%2F47.97.252.137%3A8912%2Fdaili%2Fcctv2hd.m3u8%3Fline%3D2&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
CCTV2,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV2&line=7&fallback=http%3A%2F%2F47.97.252.137%3A8912%2Ftvlive%2Fcctv2hd.m3u8%3Fnode%3D1&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
CCTV2,http://A/ku9/py/live_a.py?group=%E5%A4%AE%E8%A7%86%E9%A2%91%E9%81%93&ch=CCTV2&line=8&fallback=http%3A%2F%2F47.97.252.137%3A8912%2Ftvlive%2Fcctv2hd.m3u8%3Fnode%3D2&core_sha256=eb36dd0f50d0f0d2ea7ca05167a3a5b9d0f5f5f78bd146b31818160b84cd9f20
